"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.975",1309.55042694133
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.99",1335.43541959862
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.01",13642.2671658917
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.025",13800.2851339111
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.05",13962.3805703905
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.1",14204.1227156528
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.15",14413.5930804308
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.2",14557.0805327798
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.25",14693.6523755159
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.3",14838.2229065177
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.35",14959.8106215154
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.4",15084.8353210994
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.45",15215.1501336442
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.5",15344.0441216335
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.55",15466.7991764811
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.6",15590.5682794179
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.65",15704.714755967
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.7",15840.989186605
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.75",15989.2438617481
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.8",16146.0651399969
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.85",16288.937522478
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.9",16474.1282194624
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.95",16751.2313200871
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.975",16974.3492609807
2026-02-18,"ARI incidence",2026-02-01,-1,"CY","quantile","0.99",17296.5460315991
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.01",1073.4815788896
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.025",1080.56157645735
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.05",1087.83139963734
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.1",1100.14969890821
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.15",1108.52149756433
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.2",1117.15705603505
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.25",1123.95909371379
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.3",1130.73385389049
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.35",1137.27105222841
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.4",1143.44224623115
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.45",1149.83116858784
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.5",1156.11464251968
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.55",1162.15231117418
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.6",1169.17574786058
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.65",1175.50667604142
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.7",1181.89305933103
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.75",1189.33183199825
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.8",1197.42106202313
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.85",1208.60803701944
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.9",1220.42662389611
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.95",1236.94029261455
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.975",1248.64417434754
2026-02-18,"ARI incidence",2026-02-01,-1,"CZ","quantile","0.99",1258.92029301544
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.01",1670.74883455364
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.025",1683.85137921288
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.05",1700.89719058166
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.1",1722.35204482643
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.15",1741.57461091275
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.2",1757.48853370558
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.25",1771.55088283172
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.3",1784.98179124835
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.35",1798.2751109144
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.4",1810.93396491325
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.45",1824.75165242774
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.5",1836.17619306742
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.55",1848.8944850621
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.6",1863.36306819157
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.65",1876.42189084731
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.7",1889.69478072138
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.75",1903.96449512375
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.8",1919.53157619841
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.85",1936.60267163555
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.9",1955.65947747032
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.95",1981.84801036775
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.975",2005.19978076746
2026-02-18,"ARI incidence",2026-02-01,-1,"DE","quantile","0.99",2024.27561555464
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.01",257.203470700227
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.025",260.617123020587
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.05",264.302741760411
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.1",268.431364615434
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.15",271.688712920728
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.2",274.318491558862
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.25",276.784411562112
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.3",279.006918665817
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.35",280.995163714548
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.4",282.816302444576
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.45",284.422935476257
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.5",286.051279730658
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.55",287.92311017943
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.6",289.697527062606
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.65",291.597679961301
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.7",293.48809026288
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.75",295.743203119443
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.8",298.286988718029
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.85",301.383175381342
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.9",304.757865743821
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.95",308.904759364234
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.975",312.14558560338
2026-02-18,"ARI incidence",2026-02-01,-1,"EE","quantile","0.99",317.002227626459
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.01",478.820532943555
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.025",481.758421221288
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.05",485.435229923727
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.1",491.213771609816
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.15",496.368080991186
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.2",500.630699359445
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.25",504.75601763988
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.3",508.399891498615
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.35",511.991393498942
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.4",515.3899592159
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.45",518.983886716685
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.5",522.136716576568
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.55",525.141529449166
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.6",528.330917868052
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.65",531.812632606892
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.7",534.948239447319
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.75",538.186680651538
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.8",541.607192359718
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.85",544.927617599777
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.9",548.548013307359
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.95",553.204233717953
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.975",557.507873053805
2026-02-18,"ARI incidence",2026-02-01,-1,"ES","quantile","0.99",562.334758798887
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.01",2773.95902031786
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.025",2800.61021395116
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.05",2821.55963765227
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.1",2851.74753850868
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.15",2870.05312150544
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.2",2885.84258906855
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.25",2901.10332391602
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.3",2916.58742181548
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.35",2931.80494513173
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.4",2946.95650109219
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.45",2961.60588505935
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.5",2976.8465699139
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.55",2992.23783248106
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.6",3007.19466128242
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.65",3024.31215263897
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.7",3043.93934623181
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.75",3065.76592122855
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.8",3089.76769432959
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.85",3117.88874561297
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.9",3148.51168690133
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.95",3191.52447875728
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.975",3223.22804405498
2026-02-18,"ARI incidence",2026-02-01,-1,"FI","quantile","0.99",3253.93670933839
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.01",295.575437708815
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.025",298.909098908943
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.05",301.495633582138
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.1",305.214443634677
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.15",309.055320098601
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.2",311.691583100538
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.25",314.002750383774
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.3",316.380689077201
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.35",318.863943153668
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.4",321.041939677102
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.45",323.409706820822
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.5",325.585106299139
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.55",327.621339693666
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.6",330.047357755372
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.65",332.222473335132
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.7",334.774970153557
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.75",337.532538431411
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.8",339.974935067242
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.85",342.868277981025
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.9",346.873647907066
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.95",352.587508253263
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.975",357.973965861045
2026-02-18,"ARI incidence",2026-02-01,-1,"FR","quantile","0.99",363.945386155163
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.01",273.497057438654
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.025",278.664107141274
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.05",284.795460021009
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.1",293.591987543009
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.15",298.365265577432
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.2",301.790593487693
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.25",305.708005670632
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.3",310.092892268939
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.35",316.278863761385
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.4",322.127437105513
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.45",326.016957821321
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.5",330.11167504249
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.55",333.211187065155
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.6",337.936381365331
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.65",345.450005915046
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.7",356.963799845245
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.75",367.651963705899
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.8",385.859036842309
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.85",405.8049303884
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.9",453.891319397461
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.95",536.063186954747
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.975",608.900205263503
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-ENG","quantile","0.99",748.544557299986
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.01",155.05072176052
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.025",157.422716086453
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.05",160.937670014523
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.1",165.213936640682
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.15",168.404793361676
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.2",170.378392127058
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.25",171.608203707585
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.3",172.764233336325
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.35",173.659285890127
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.4",174.659757069785
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.45",175.479111523971
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.5",176.167761793085
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.55",177.046933758136
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.6",177.741665388199
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.65",178.584206750069
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.7",179.341077992119
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.75",180.351944765958
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.8",181.522813073896
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.85",182.79277460609
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.9",184.293361266617
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.95",185.855158530348
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.975",186.768984416514
2026-02-18,"ARI incidence",2026-02-01,-1,"GB-SCT","quantile","0.99",187.503604940797
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.01",2515.65678365748
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.025",2545.15199036324
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.05",2570.43112511024
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.1",2608.55732190478
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.15",2639.0833594568
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.2",2663.61464392091
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.25",2681.11300729862
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.3",2700.88559054537
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.35",2720.75671609476
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.4",2736.61885553397
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.45",2751.68601646995
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.5",2770.23145839133
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.55",2787.62216133672
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.6",2805.95662158269
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.65",2823.3072666824
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.7",2843.27536109061
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.75",2861.08354193927
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.8",2883.53653412674
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.85",2907.84020074715
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.9",2937.12784276728
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.95",2980.21986667432
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.975",3008.99707924736
2026-02-18,"ARI incidence",2026-02-01,-1,"HU","quantile","0.99",3041.3443444822
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.01",61.8926609670397
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.025",62.8213600625279
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.05",63.870076997438
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.1",65.1801946039728
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.15",66.3807694437168
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.2",67.3950734201457
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.25",68.5241384173996
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.3",69.6531938679383
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.35",70.503930021437
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.4",71.4238592638665
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.45",72.3823705085459
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.5",73.1399605463815
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.55",73.8763959143452
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.6",74.8622191472533
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.65",75.889535076724
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.7",76.730217278654
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.75",77.5645792579439
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.8",78.3452293658444
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.85",79.7598644066505
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.9",81.0710307194194
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.95",82.780411923937
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.975",84.0697199639317
2026-02-18,"ARI incidence",2026-02-01,-1,"IE","quantile","0.99",84.7923352073019
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.01",71.2533428136064
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.025",73.2702354132749
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.05",74.5766236317997
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.1",75.6193923090493
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.15",76.4845333489539
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.2",77.1983749866621
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.25",77.7222997970103
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.3",78.3871519615526
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.35",78.9075404240485
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.4",79.4161437260011
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.45",80.0585192459767
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.5",80.5415296181255
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.55",81.0678345292905
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.6",81.5749131410594
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.65",82.0086843997633
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.7",82.5784243271555
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.75",83.1432329846501
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.8",83.8018767409656
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.85",84.4529053425262
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.9",85.2761076166609
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.95",86.3238842149784
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.975",87.3123222912881
2026-02-18,"ARI incidence",2026-02-01,-1,"IS","quantile","0.99",88.4019190319323
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.01",998.56782515619
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.025",1009.05397679141
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.05",1013.55913513444
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.1",1022.30396746151
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.15",1029.81363314179
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.2",1034.06573812641
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.25",1037.98876065382
2026-02-18,"ARI incidence",2026-02-01,-1,"IT","quantile","0.3",1044.05054666313
